id,project_id,project_number,name,description,nkv,length,priority,nbs,elektrification,second_track,third_track,fourth_track,curve,platform,junction_station,number_junction_station,overtaking_station,number_overtaking_station,double_occupancy,block_increase,flying_junction,tunnel_structural_gauge,increase_speed,new_vmax,level_free_platform_entrance,lfd_nr,finve_nr,bedarfsplan_nr,planned_total_cost,actual_cost,ibn_planned,ibn_final,hoai,parl_befassung_planned,parl_befassung_date,ro_finished,ro_finished_date,pf_finished,pf_finished_date,abs,etcs,etcs_level,bvwp_planned_cost,bvwp_planned_maintenance_cost,reason_project,reason_priority,bvwp_environmental_impact,bvwp_planned_planning_cost,bvwp_planned_planning_cost_incurred,bvwp_total_budget_relevant_cost,bvwp_total_budget_relevant_cost_incurred,bvwp_valuation_relevant_cost,bvwp_valuation_relevant_cost_pricelevel_2012,bvwp_regional_significance,bottleneck_elimination,traveltime_reduction,bvwp_alternatives,bvwp_congested_rail_reference_6to9_km,bvwp_congested_rail_reference_6to9_perc,bvwp_congested_rail_plancase_6to9_km,bvwp_congested_rail_plancase_6to9_perc,bvwp_congested_rail_reference_9to16_km,bvwp_congested_rail_reference_9to16_perc,bvwp_congested_rail_plancase_9to16_km,bvwp_congested_rail_plancase_9to16_perc,bvwp_congested_rail_reference_16to19_km,bvwp_congested_rail_reference_16to19_perc,bvwp_congested_rail_plancase_16to19_km,bvwp_congested_rail_plancase_16to19_perc,bvwp_congested_rail_reference_19to22_km,bvwp_congested_rail_reference_19to22_perc,bvwp_congested_rail_plancase_19to22_km,bvwp_congested_rail_plancase_19to22_perc,bvwp_congested_rail_reference_22to6_km,bvwp_congested_rail_reference_22to6_perc,bvwp_congested_rail_plancase_22to6_km,bvwp_congested_rail_plancase_22to6_perc,bvwp_congested_rail_reference_day_km,bvwp_congested_rail_reference_day_perc,bvwp_congested_rail_plancase_day_km,bvwp_congested_rail_plancase_day_perc,bvwp_unscheduled_waiting_period_reference,bvwp_unscheduled_waiting_period_plancase,bvwp_punctuality_cargo_reference,bvwp_delta_punctuality_absolut,bvwp_traveltime_examples,bvwp_delta_punctuality_relativ,relocation_car_to_rail,relocation_rail_to_car,relocation_air_to_rail,induced_traffic,delta_car_km,delta_rail_running_time,delta_travel_time_rail,delta_travel_time_car_to_rail,delta_travel_time_rail_to_car,delta_travel_time_air_to_rail,delta_travel_time_induced,relocation_truck_to_rail,relocation_ship_to_rail,delta_truck_km,delta_truck_count,delta_rail_cargo_count,delta_rail_cargo_running_time,delta_rail_cargo_km_lkw_to_rail,delta_rail_cargo_km_ship_to_rail,delta_rail_cargo_time_rail,delta_rail_cargo_time_lkw_to_rail,delta_rail_cargo_time_ship_to_rail,use_change_operation_cost_car_yearly,use_change_operating_cost_rail_yearly,use_change_operating_cost_air_yearly,use_change_pollution_car_yearly,use_change_pollution_rail_yearly,use_change_pollution_air_yearly,use_change_safety_car_yearly,use_change_safety_rail_yearly,use_change_travel_time_rail_yearly,use_change_travel_time_induced_yearly,use_change_travel_time_pkw_yearly,use_change_travel_time_air_yearly,use_change_travel_time_less_2min_yearly,use_change_implicit_benefit_induced_yearly,use_change_implicit_benefit_pkw_yearly,use_change_implicit_benefit_air_yearly,use_sum_passenger_yearly,use_change_operation_cost_car_present_value,use_change_operating_cost_rail_present_value,use_change_operating_cost_air_present_value,use_change_pollution_car_present_value,use_change_pollution_rail_present_value,use_change_pollution_air_present_value,use_change_safety_car_present_value,use_change_safety_rail_present_value,use_change_travel_time_rail_present_value,use_change_travel_time_induced_present_value,use_change_travel_time_pkw_present_value,use_change_travel_time_air_present_value,use_change_travel_time_less_2min_present_value,use_change_implicit_benefit_induced_present_value,use_change_implicit_benefit_pkw_present_value,use_change_implicit_benefit_air_present_value,use_sum_passenger_present_value,use_change_operating_cost_truck_yearly,use_change_operating_cost_rail_cargo_yearly,use_change_operating_cost_ship_yearly,use_change_pollution_truck_yearly,use_change_pollution_rail_cargo_yearly,use_change_pollution_ship_yearly,use_change_safety_truck_yearly,use_change_safety_rail_cargo_yearly,use_change_safety_ship_yearly,use_change_running_time_rail_yearly,use_change_running_time_lkw_yearly,use_change_running_time_ship_yearly,use_change_implicit_benefit_truck_yearly,use_change_implicit_benefit_ship_yearly,use_change_reliability_yearly,use_sum_cargo_yearly,use_change_operating_cost_truck_present_value,use_change_operating_cost_rail_cargo_present_value,use_change_operating_cost_ship_present_value,use_change_pollution_truck_present_value,use_change_pollution_rail_cargo_present_value,use_change_pollution_ship_present_value,use_change_safety_truck_present_value,use_change_safety_rail_cargo_present_value,use_change_safety_ship_present_value,use_change_running_time_rail_present_value,use_change_running_time_lkw_present_value,use_change_running_time_ship_present_value,use_change_implicit_benefit_truck_present_value,use_change_implicit_benefit_ship_present_value,use_change_reliability_present_value,use_sum_cargo_present_value,use_change_maintenance_cost_yearly,use_change_lcc_infrastructure_yearly,use_change_noise_intown_yearly,use_change_noise_outtown_yearly,sum_use_change_yearly,use_change_maintenance_cost_present_value,use_change_lcc_infrastructure_present_value,use_change_noise_intown_present_value,use_change_noise_outtown_present_value,sum_use_change_present_value,bvwp_duration_of_outstanding_planning,bvwp_duration_of_build,bvwp_duration_operating,delta_nox,delta_co,delta_co2,delta_hc,delta_pm,delta_so2,bvwp_sum_use_environment,bvwp_sum_environmental_affectedness,bvwp_sum_environmental_affectedness_text,noise_new_affected,noise_relieved,change_noise_outtown,area_nature_high_importance,area_nature_high_importance_per_km,area_nature_high_importance_rating,natura2000_rating,natura2000_not_excluded,natura2000_probably,ufr_250,ufr_250_per_km,ufra_250_rating,bfn_rating,ufr_1000_undissacted_large_area,ufr_1000_undissacted_large_area_per_km,ufr_1000_undissacted_large_mammals,ufr_1000_undissacted_large_mammals_per_km,count_undissacted_area,count_reconnect_area,land_consumption,flooding_area,flooding_area_per_km,flooding_area_rating,water_protection_area,water_protection_area_per_km,water_protection_area_rating,uzvr,uvzr_rating,priortiy_area_landscape_protection,priority_area_landscape_protection_per_km,priority_area_landscape_protection_rating,environmental_additional_informations,bvwp_valuation_relevant_cost_pricelevel_2012_planning_cost,bvwp_valuation_relevant_cost_pricelevel_2012_present_value,spatial_significance_overall_result,spatial_significance_reasons,spatial_significance_street,spatial_significance_accessibility_deficits,spatial_significance_conclusion,bvwp_additional_informations,delta_km_rail,delta_rail_km_rail,delta_rail_km_car_to_rail,delta_rail_km_rail_to_car,delta_rail_km_air_to_rail,delta_rail_km_induced,effects_passenger_long_rail,effects_passenger_local_rail,effects_cargo_rail,station_railroad_switches,bvwp_valuation_relevant_cost_pricelevel_2012_infrastructure_cos,use_capital_service_spfv,use_maintenance_cost_spfv,use_energy_cost_spfv,use_capital_service_spnv,use_maintenance_cost_spnv,use_energy_cost_spnv,use_capital_service_loco_sgv,use_maintenance_cost_loco_sgv,use_energy_cost_sgv,use_change_traction_sgv,new_station,depot,charging_station,maintenance_cost,planning_cost,capital_service_cost,investment_cost,battery,h2,efuel,closure,superior_project_content_id,optimised_electrification,filling_stations_efuel,filling_stations_h2,filling_stations_diesel,filling_stations_count,small_charging_station,sanierung,lp_12,lp_34,bau,ibn_erfolgt,sgv740m,geojson_representation,centroid,railroad_crossing,new_estw,new_dstw,noise_barrier,overpass,buffer_track,simultaneous_train_entries,gwb,tilting
16,4,2-053-V01,ABS Niebüll – Klanxbüll – Westerland,"zweigleisiger Ausbau Tinnum – Morsum, Erhöhung Streckengeschwindigkeit und zweigleisiger Ausbau Niebüll – Klanxbüll",1.1,,Vordringlicher Bedarf (VB),false,false,true,false,false,false,false,false,,false,,false,false,false,false,true,140,false,,,,,,,,0,false,,false,,false,,false,false,,221,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"": ""FeatureCollection"", ""features"": [{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[8.834712811671833, 54.789559995017115], [8.834645, 54.792048]]}, ""properties"": {""id"": 611, ""projectcontent_id"": 16}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[8.834645, 54.792048], [8.834218, 54.794032]]}, ""properties"": {""id"": 32329, ""projectcontent_id"": 16}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[8.834218, 54.794032], [8.827245, 54.797954]]}, ""properties"": {""id"": 32330, ""projectcontent_id"": 16}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[8.827245, 54.797954], [8.75319011480238, 54.82203335204436]]}, ""properties"": {""id"": 622, ""projectcontent_id"": 16}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[8.75319011480238, 54.82203335204436], [8.681445, 54.859118]]}, ""properties"": {""id"": 623, ""projectcontent_id"": 16}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[8.681445, 54.859118], [8.676884, 54.861822]]}, ""properties"": {""id"": 32332, ""projectcontent_id"": 16}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[8.676884, 54.861822], [8.671035, 54.865219]]}, ""properties"": {""id"": 32333, ""projectcontent_id"": 16}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[8.671035, 54.865219], [8.622082, 54.886631], [8.492883, 54.877545]]}, ""properties"": {""id"": 32334, ""projectcontent_id"": 16}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[8.492883, 54.877545], [8.441812, 54.871686]]}, ""properties"": {""id"": 32335, ""projectcontent_id"": 16}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[8.441812, 54.871686], [8.43403, 54.872129]]}, ""properties"": {""id"": 32336, ""projectcontent_id"": 16}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[8.43403, 54.872129], [8.432526009255733, 54.872214160764834]]}, ""properties"": {""id"": 612, ""projectcontent_id"": 16}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[8.432526009255733, 54.872214160764834], [8.425379, 54.872683]]}, ""properties"": {""id"": 613, ""projectcontent_id"": 16}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[8.425379, 54.872683], [8.368985100442158, 54.888790267062284]]}, ""properties"": {""id"": 614, ""projectcontent_id"": 16}}]}",POINT (8.607155077963114 54.85956682176531),,,,,,,,,
17,5,2-054-V02,ABS Itzehoe – Wilster – Brunsbüttel,"Elektrifizierung Itzehoe – Wilster, Elektrifizierung Wilster – Brunsbüttel Übergabebahnhof",1.1,,Vordringlicher Bedarf (VB),false,true,false,false,false,false,false,false,,false,,false,false,false,false,false,,false,,,,,,,,0,false,,false,,false,,false,false,,28.6,11.8,"Zur Verbesserung der Hafenhinterlandanbindung Brunsbüttels ist die Elektrifizierung der Bahnstrecke Wilster - Brunsbüttel von Wilster bis zu einem neu zu errichtenden Übergabebahnhof zwischen DB Netz AG und ChemCoast Park Brunsbüttel im Bereich des ehemaligen Bahnhofs Landscheide vorgesehen. Durch die ergänzende Elektrifizierung der Marschbahn im Abschnitt Itzehoe - Wilster können Güterzüge von/nach Brunsbüttel ohne Umspannen in Itzehoe durchgängig elektrisch geführt werden.

","
niedriges NKV, keine hohe Umweltbetroffenheit, Schließung Elektrifizierungslücke, Transportkostensenkung
",-,5.1,5.1,45.5,45.5,33.7,32,-,false,0,"
Als Alternative wurde zusätzlich zur Elektrifizierung ein 2-gleisiger Ausbau Brunsbüttel - Wilster und die Elektrifizierung der Hafenbahn untersucht (2-054-V01).
",3236,8.3,3259,8.3,1994,5.1,2014,5.1,2560,6.5,2557,6.5,1962,5,1967,5,530,1.4,531,1.4,764,2,756,1.9,119384,119392,0.95,1,"-
",0,,,,,,,,,,,,0,0,0,0,-39,-4,-21,0,-3188,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,814,0,51,299,0,15,14,0,531,-317,0,219,0,-19,2091,8.1,13.7,0,0.9,5,0,0.3,0.2,0,8.9,-5.3,0,3.7,0,-0.3,35.1,-195,-11,,,1885,-3.3,-0.2,,,31.6,7,1,23,-12,-12,-960,0,0,0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,28.3,,,,,,"
Nicht bewertungsrelevant.
 
 
2) Zum Zeitpunkt der Veröffentlichung des Bundesverkehrswegeplans 2030 stand die detaillierte Ausgestaltung dieses Projekts noch nicht fest. Daher wurde diesem Schienenwegeprojekt eine durchschnittliche Lärm-Betroffenheit zu Grunde gelegt: Basis hierfür waren alle Projekte, für die bis zur Veröffentlichung des Bundesverkehrswegeplans 2030 eine individuelle Lärmbewertung vorgenommen werden konnte. Eine projektspezifische Untersuchung der Lärmwirkungen und ggf. gemäß Bundes-Immissionsschutzgesetz (BImSchG) in Verbindung mit der Verkehrslärmschutzverordnung (16. BImSchV) erforderlicher Maßnahmen findet im weiteren Planungsprozess statt. Im Rahmen des gemäß § 18 AEG erforderlichen Planfeststellungsverfahrens ist zu prüfen, ob in den Planungen des Planungsträgers die gesetzlichen Bestimmungen u.a. im Hinblick auf Umweltauswirkungen im erforderlichen Umfang berücksichtigt werden.
",,,,,,,,,,,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{""type"": ""FeatureCollection"", ""features"": [{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[9.509141, 53.925428], [9.508453, 53.926298]]}, ""properties"": {""id"": 32285, ""projectcontent_id"": 17}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[9.508453, 53.926298], [9.503322, 53.930199]]}, ""properties"": {""id"": 32286, ""projectcontent_id"": 17}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[9.503322, 53.930199], [9.492755, 53.935068]]}, ""properties"": {""id"": 32287, ""projectcontent_id"": 17}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[9.492755, 53.935068], [9.389951, 53.926946]]}, ""properties"": {""id"": 32288, ""projectcontent_id"": 17}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[9.389822, 53.926917], [9.385964, 53.925927]]}, ""properties"": {""id"": 32341, ""projectcontent_id"": 17}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[9.208631, 53.915884], [9.173328, 53.906893]]}, ""properties"": {""id"": 32343, ""projectcontent_id"": 17}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[9.173328, 53.906893], [9.159814160408821, 53.89835477997445]]}, ""properties"": {""id"": 630, ""projectcontent_id"": 17}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[9.218569027556049, 53.92036892926637], [9.208631, 53.915884]]}, ""properties"": {""id"": 629, ""projectcontent_id"": 17}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[9.249693, 53.920653], [9.218569027556049, 53.92036892926637]]}, ""properties"": {""id"": 628, ""projectcontent_id"": 17}}, {""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[9.383252931441213, 53.92544947556296], [9.249693, 53.920653]]}, ""properties"": {""id"": 626, ""projectcontent_id"": 17}}]}",POINT (9.3339126468613 53.92482019549015),,,,,,,,,
